日期,證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"1150401","0050","元大台灣50","130698663","9824716760","75.00","75.60","74.60","75.45","3.1000","89221"
"1150401","0051","元大中型100","103447","11220990","107.50","108.85","107.50","108.75","3.9000","1305"
"1150401","0052","富邦科技","43215978","1923849642","44.42","44.80","44.24","44.73","1.9100","20713"
"1150401","0053","元大電子","28824","4833792","163.95","168.55","163.95","168.15","7.9500","195"
"1150401","0055","元大MSCI金融","400971","13032835","31.84","32.65","31.84","32.58","0.7700","432"
"1150401","0056","元大高股息","49238283","1870694981","37.88","38.19","37.77","38.11","0.9800","23892"
"1150401","0057","富邦摩台","54327","12162382","223.55","225.35","223.55","225.35","9.9000","132"
"1150401","0061","元大寶滬深","158056","3652875","23.05","23.17","23.05","23.17","0.2100","151"
"1150401","006203","元大MSCI台灣","3343","455319","136.55","137.05","136.55","137.05","5.8000","99"
"1150401","006204","永豐臺灣加權","4690","787653","168.00","168.45","168.00","168.45","5.7500","81"
"1150401","006205","富邦上証","467729","18457743","39.35","39.62","39.31","39.62","0.4600","209"
"1150401","006206","元大上證50","103695","3780954","36.18","36.55","36.08","36.55","0.6100","144"
"1150401","006207","復華滬深","197277","6130123","30.91","31.10","30.91","31.10","0.3000","63"
"1150401","006208","富邦台50","4142690","723391259","173.85","175.55","173.30","175.30","7.2000","8501"
"1150401","00625K","富邦上証+R","1000","8450","8.45","8.45","8.45","8.45","0.0000","1"
"1150401","00631L","元大台灣50正2","195388347","4048492053","20.64","21.00","20.38","21.00","1.7400","51879"
"1150401","00632R","元大台灣50反1","198369724","2825133777","14.30","14.38","14.14","14.14","-0.6800","22227"
"1150401","00633L","富邦上証正2","3096812","144260729","46.48","46.90","46.10","46.78","0.9800","468"
"1150401","00634R","富邦上証反1","697051","2290719","3.29","3.30","3.27","3.27","-0.0500","22"
"1150401","00635U","期元大S&P黃金","9412168","465678249","49.61","49.69","49.24","49.42","1.1800","6911"
"1150401","00636","國泰中國A50","1220862","32786996","26.80","27.03","26.78","26.97","0.2100","266"
"1150401","00636K","國泰中國A50+U","200","1694","8.47","8.47","8.47","8.47","0.0900","2"
"1150401","00637L","元大滬深300正2","37174955","716871923","19.30","19.41","19.09","19.34","0.3300","2959"
"1150401","00638R","元大滬深300反1","318739","2250001","7.07","7.08","7.04","7.04","-0.1200","35"
"1150401","00639","富邦深100","527347","8202038","15.53","15.59","15.50","15.59","0.0800","211"
"1150401","00640L","富邦日本正2","748754","65158930","85.70","88.40","85.70","88.35","6.0500","466"
"1150401","00641R","富邦日本反1","3351861","14045746","4.19","4.26","4.17","4.18","-0.1400","246"
"1150401","00642U","期元大S&P石油","33231679","922504593","27.39","27.97","27.39","27.72","-0.2800","8302"
"1150401","00643","群益深証中小","2274940","40376996","17.80","17.84","17.67","17.77","0.1400","166"
"1150401","00643K","群益深証中小+R","1000","3810","3.81","3.81","3.81","3.81","0.0000","1"
"1150401","00645","富邦日本","194677","9977777","50.35","51.55","50.35","51.55","1.9000","352"
"1150401","00646","元大S&P500","2010969","132078877","65.80","65.80","65.50","65.75","1.2000","3558"
"1150401","00647L","元大S&P500正2","87288","9157263","105.00","105.25","104.65","105.15","4.7000","169"
"1150401","00648R","元大S&P500反1","1972359","9028331","4.56","4.59","4.55","4.58","-0.1300","173"
"1150401","00650L","復華香港正2","6058619","102193496","16.72","16.99","16.72","16.92","0.8400","936"
"1150401","00651R","復華香港反1","1338759","7168950","5.40","5.40","5.34","5.35","-0.1600","67"
"1150401","00652","富邦印度","407224","13104569","32.48","32.72","32.00","32.18","0.4700","295"
"1150401","00653L","富邦印度正2","719106","31111353","43.19","43.64","42.84","43.10","1.2200","227"
"1150401","00654R","富邦印度反1","197037","1416316","7.18","7.20","7.13","7.17","-0.1500","37"
"1150401","00655L","國泰中國A50正2","1527097","49510213","32.26","32.66","32.03","32.56","0.5800","271"
"1150401","00656R","國泰中國A50反1","88598","553466","6.25","6.25","6.22","6.24","-0.1100","15"
"1150401","00657","國泰日經225","130594","8213563","62.65","63.35","62.55","63.35","2.6000","107"
"1150401","00657K","國泰日經225+U","200","3958","19.79","19.79","19.79","19.79","0.8600","2"
"1150401","00660","元大歐洲50","32361","1339302","41.34","41.44","41.30","41.41","1.0100","110"
"1150401","00661","元大日經225","75572","5202259","68.50","69.30","68.50","69.30","2.8500","193"
"1150401","00662","富邦NASDAQ","3593522","351122355","97.80","98.00","97.50","98.00","2.7500","3014"
"1150401","00663L","國泰臺灣加權正2","23378997","1387991315","58.95","60.25","58.50","60.15","4.8000","9764"
"1150401","00664R","國泰臺灣加權反1","43608892","100426803","2.31","2.32","2.29","2.29","-0.1100","1546"
"1150401","00665L","富邦恒生國企正2","20791532","199297727","9.54","9.67","9.48","9.59","0.4100","1845"
"1150401","00666R","富邦恒生國企反1","227569","2108470","9.30","9.30","9.24","9.24","-0.2400","22"
"1150401","00668","國泰美國道瓊","101963","5514628","54.00","54.15","53.95","54.15","0.8500","125"
"1150401","00668K","國泰美國道瓊+U","200","3384","16.92","16.92","16.92","16.92","0.4100","2"
"1150401","00669R","國泰美國道瓊反1","2303053","13694550","5.96","5.96","5.93","5.94","-0.1400","188"
"1150401","00670L","富邦NASDAQ正2","2192135","304070593","139.00","139.25","138.20","139.25","8.5000","1860"
"1150401","00671R","富邦NASDAQ反1","8495293","25748913","3.03","3.04","3.02","3.02","-0.1100","533"
"1150401","00673R","期元大S&P原油反1","16559236","294235540","18.02","18.28","17.01","17.01","-0.9400","2966"
"1150401","00674R","期元大S&P黃金反1","1854165","9776300","5.27","5.30","5.25","5.28","-0.1600","101"
"1150401","00675L","富邦臺灣加權正2","6459627","1164300562","179.35","182.75","177.35","182.50","14.8500","4640"
"1150401","00676R","富邦臺灣加權反1","10399555","81401520","7.86","7.90","7.78","7.80","-0.3500","1130"
"1150401","00678","群益那斯達克生技","267033","9580301","35.91","35.94","35.78","35.94","0.9100","132"
"1150401","00680L","元大美債20正2","12739562","90771599","7.11","7.15","7.10","7.15","0.0100","467"
"1150401","00681R","元大美債20反1","58020","1214709","20.94","20.94","20.91","20.91","-0.0600","4"
"1150401","00682U","期元大美元指數","5156","105193","20.19","20.47","20.19","20.44","-0.1600","7"
"1150401","00683L","期元大美元指正2","383936","8263407","21.50","21.55","21.42","21.50","-0.3400","39"
"1150401","00684R","期元大美元指反1","","","","","","","0.0000",""
"1150401","00685L","群益臺灣加權正2","1734294","281706314","161.50","164.50","160.00","164.20","13.4000","1667"
"1150401","00686R","群益臺灣加權反1","6768241","9516811","1.42","1.42","1.39","1.40","-0.0600","239"
"1150401","00688L","國泰20年美債正2","3656534","26016064","7.10","7.13","7.09","7.13","-0.0100","202"
"1150401","00689R","國泰20年美債反1","56020","1226078","21.89","21.89","21.84","21.84","-0.0800","4"
"1150401","00690","兆豐藍籌30","175293","9114921","51.70","52.20","51.70","52.00","1.9000","253"
"1150401","00692","富邦公司治理","2161159","143133099","66.00","66.60","65.95","66.55","2.7000","1151"
"1150401","00693U","期街口S&P黃豆","1539723","33999663","22.06","22.15","22.06","22.10","0.1800","240"
"1150401","00700","富邦恒生國企","266548","4641556","17.39","17.48","17.32","17.40","0.3000","155"
"1150401","00701","國泰股利精選30","828011","23877103","28.55","28.95","28.55","28.89","0.4900","434"
"1150401","00702","國泰標普低波高息","120204","2854308","23.81","23.81","23.72","23.75","0.0300","65"
"1150401","00703","台新MSCI中國","51254","1032882","19.92","20.22","19.92","20.22","0.3700","75"
"1150401","00706L","期元大S&P日圓正2","1824075","35743640","19.60","19.64","19.56","19.59","0.1600","353"
"1150401","00707R","期元大S&P日圓反1","20","640","","","","","0.0000","1"
"1150401","00708L","期元大S&P黃金正2","7420835","733821784","99.50","99.75","97.85","98.55","4.5500","4316"
"1150401","00709","富邦歐洲","255900","9434140","36.92","36.95","36.80","36.85","0.8700","222"
"1150401","00710B","復華彭博非投等債","221882","4181660","18.84","18.87","18.84","18.87","0.0500","41"
"1150401","00711B","復華彭博新興債","113800","1818628","16.00","16.00","15.97","15.99","0.0200","10"
"1150401","00712","復華富時不動產","29392111","255626991","8.64","8.72","8.64","8.71","0.1800","3776"
"1150401","00713","元大台灣高息低波","8987943","462026046","51.10","51.60","51.10","51.50","0.8500","4069"
"1150401","00714","群益道瓊美國地產","143073","2898802","20.44","20.44","20.08","20.28","0.0600","86"
"1150401","00715L","期街口布蘭特正2","26843677","1596908289","58.50","60.55","58.50","58.90","-3.5500","8647"
"1150401","00717","富邦美國特別股","81546","1207570","14.80","14.83","14.79","14.83","0.0100","125"
"1150401","00728","第一金工業30","110699","4888781","43.90","44.34","43.90","44.19","1.7300","288"
"1150401","00730","富邦臺灣優質高息","250791","5614793","22.25","22.45","22.25","22.36","0.4500","258"
"1150401","00731","復華富時高息低波","811299","57184767","70.10","70.65","70.10","70.60","1.5500","211"
"1150401","00733","富邦臺灣中小","833558","46934532","56.35","56.65","55.75","55.85","2.1500","845"
"1150401","00735","國泰臺韓科技","1896686","124092195","64.00","66.50","64.00","66.50","4.4000","1293"
"1150401","00736","國泰新興市場","129178","3592966","27.51","27.85","27.51","27.85","0.5000","91"
"1150401","00737","國泰AI機器人","104930","3378572","32.00","32.35","32.00","32.35","1.0300","213"
"1150401","00738U","期元大道瓊白銀","10415650","634925928","61.65","61.90","60.25","60.85","1.9000","5076"
"1150401","00739","元大MSCI A股","66577","1775605","26.63","26.74","26.63","26.74","0.2200","111"
"1150401","00752","中信中國50","2479575","59344728","23.60","24.02","23.60","23.97","0.5000","543"
"1150401","00753L","中信中國50正2","18120853","186573761","10.27","10.38","10.21","10.34","0.4300","2004"
"1150401","00757","統一FANG+","2194487","230747091","105.45","105.50","104.80","105.10","3.9500","3061"
"1150401","00762","元大全球AI","424260","33736874","79.65","79.80","79.25","79.80","2.9500","429"
"1150401","00763U","期街口道瓊銅","1123358","34411918","30.61","30.74","30.49","30.66","0.8000","485"
"1150401","00770","國泰北美科技","901255","44908630","50.00","50.00","49.74","49.95","1.6600","574"
"1150401","00771","元大US高息特別股","69144","1098175","15.88","15.94","15.88","15.92","-0.0600","12"
"1150401","00775B","新光投等債15+","91007","2963575","32.43","32.65","32.43","32.65","0.1800","12"
"1150401","00783","富邦中証500","116355","3188607","27.27","27.49","27.27","27.49","0.2600","124"
"1150401","00830","國泰費城半導體","10139780","546802455","53.65","54.25","53.60","54.10","2.5500","6024"
"1150401","00850","元大臺灣ESG永續","1057345","65922609","61.45","62.70","61.45","62.50","2.4000","1199"
"1150401","00851","台新全球AI","9015","486960","53.75","54.35","53.75","54.35","1.4500","85"
"1150401","00852L","國泰美國道瓊正2","433411","12111214","27.91","28.05","27.89","28.05","0.9800","129"
"1150401","00861","元大全球未來通訊","168588","10715215","64.05","64.05","63.25","63.85","1.9000","919"
"1150401","00865B","國泰US短期公債","4439164","214723622","48.64","48.64","48.29","48.35","-0.2200","1358"
"1150401","00875","國泰網路資安","648202","24507736","37.78","37.93","37.68","37.93","0.7800","159"
"1150401","00876","元大全球5G","183073","11267630","61.80","61.80","61.05","61.75","2.3500","1006"
"1150401","00878","國泰永續高股息","44225133","984276963","22.15","22.34","22.11","22.30","0.4900","17458"
"1150401","00881","國泰台灣科技龍頭","15467348","567672160","36.54","36.94","36.42","36.86","1.6700","7106"
"1150401","00882","中信中國高股息","6384121","99031151","15.47","15.60","15.47","15.53","0.2300","1423"
"1150401","00885","富邦越南","5034342","88095645","17.33","17.61","17.32","17.57","0.4300","1272"
"1150401","00891","中信關鍵半導體","8861144","213292634","24.05","24.14","24.00","24.04","0.8700","3201"
"1150401","00892","富邦台灣半導體","1034177","30127874","29.01","29.23","28.96","29.22","1.4900","536"
"1150401","00893","國泰智能電動車","2604282","86161341","32.85","33.23","32.85","33.23","1.1700","668"
"1150401","00894","中信小資高價30","1855241","62744836","33.62","34.09","33.50","34.04","1.8300","1108"
"1150401","00895","富邦未來車","861649","33818049","39.29","39.35","39.12","39.34","1.3800","486"
"1150401","00896","中信綠能及電動車","2133189","44610387","20.97","21.00","20.74","20.95","0.8800","942"
"1150401","00897","富邦基因免疫生技","829401","8039367","9.50","9.72","9.50","9.71","0.2600","207"
"1150401","00898","國泰基因免疫革命","1129146","9149936","8.03","8.13","8.03","8.13","0.2400","325"
"1150401","00899","FT潔淨能源","351048","8334284","23.63","23.81","23.63","23.69","0.4100","1465"
"1150401","00900","富邦特選高股息30","7697384","106845582","13.87","13.91","13.84","13.90","0.2900","1948"
"1150401","00901","永豐智能車供應鏈","227981","6719479","29.22","29.56","29.22","29.44","1.3200","196"
"1150401","00902","中信電池及儲能","1136862","16164337","14.29","14.37","14.09","14.24","0.1500","416"
"1150401","00903","富邦元宇宙","486867","7462308","15.25","15.41","15.25","15.41","0.6100","166"
"1150401","00904","新光臺灣半導體30","3847604","108618878","28.24","28.36","28.15","28.24","1.1200","1136"
"1150401","00905","FT臺灣Smart","1591881","31140307","19.45","19.66","19.43","19.66","0.8400","913"
"1150401","00907","永豐優息存股","395464","5806580","14.62","14.75","14.58","14.75","0.2900","185"
"1150401","00908","富邦入息REITs+","238608","3199049","13.50","13.50","13.38","13.42","-0.0100","114"
"1150401","00909","國泰數位支付服務","2569424","93976778","36.58","36.68","36.37","36.66","1.1000","1699"
"1150401","00910","第一金太空衛星","3179749","182134399","56.95","57.45","56.85","57.45","2.9500","3867"
"1150401","00911","兆豐洲際半導體","206940","7413752","35.70","35.99","35.70","35.82","1.3200","703"
"1150401","00912","中信臺灣智慧50","1085094","26475223","23.94","24.54","23.94","24.54","1.0800","340"
"1150401","00913","兆豐台灣晶圓製造","880233","25970733","29.50","29.66","29.40","29.47","1.1800","217"
"1150401","00915","凱基優選高股息30","4735177","109863000","23.11","23.30","23.10","23.27","0.4700","1059"
"1150401","00916","國泰全球品牌50","136178","3398616","24.49","25.05","24.49","25.04","0.5900","268"
"1150401","00917","中信特選金融","1599120","32737493","20.46","20.56","20.42","20.51","0.3300","373"
"1150401","00918","大華優利高填息30","13099864","288457073","21.91","22.12","21.91","22.05","0.4500","4958"
"1150401","00919","群益台灣精選高息","64243122","1442035702","22.37","22.55","22.35","22.50","0.4800","23388"
"1150401","00920","富邦ESG綠色電力","1063914","23017119","21.21","21.70","21.21","21.69","0.7400","1334"
"1150401","00921","兆豐龍頭等權重","280541","5178292","18.25","18.52","18.25","18.51","0.5500","146"
"1150401","00922","國泰台灣領袖50","19546911","544604694","27.72","28.01","27.68","27.97","1.1100","6265"
"1150401","00923","群益台ESG低碳50","4868002","139484542","28.54","28.81","28.43","28.75","1.2300","1945"
"1150401","00924","復華S&P500成長","1601524","43581088","27.26","27.27","27.15","27.26","0.8400","1740"
"1150401","00926","凱基全球菁英55","669495","15135943","22.61","22.66","22.57","22.66","0.3900","219"
"1150401","00927","群益半導體收益","28389068","688531324","24.29","24.37","24.18","24.20","0.8000","7335"
"1150401","00929","復華台灣科技優息","20032348","381798663","19.11","19.17","18.97","19.00","0.3900","4649"
"1150401","00930","永豐ESG低碳高息","380872","6509226","17.06","17.13","17.04","17.10","0.3200","192"
"1150401","00932","兆豐永續高息等權","224265","3273492","14.57","14.63","14.56","14.60","0.3600","184"
"1150401","00934","中信成長高股息","1880236","39280630","20.83","20.94","20.82","20.91","0.5700","738"
"1150401","00935","野村臺灣新科技50","10224511","381538801","37.04","37.46","36.99","37.46","1.8000","3571"
"1150401","00936","台新永續高息中小","921122","16111822","17.47","17.53","17.45","17.50","0.3800","332"
"1150401","00938","凱基優選30","792278","14458330","18.50","18.67","18.44","18.64","0.5900","436"
"1150401","00939","統一台灣高息動能","8171262","126281609","15.33","15.51","15.30","15.44","0.4400","1430"
"1150401","00940","元大台灣價值高息","27260646","261157568","9.54","9.61","9.54","9.58","0.1900","3601"
"1150401","00941","中信上游半導體","2778991","60263172","21.56","21.78","21.56","21.77","0.6200","1302"
"1150401","00943","兆豐電子高息等權","464951","7017967","14.92","15.11","14.92","15.06","0.4000","124"
"1150401","00944","野村趨勢動能高息","305011","4621741","15.07","15.22","15.07","15.19","0.4200","189"
"1150401","00945B","凱基美國非投等債","6074412","88103120","14.48","14.53","14.48","14.53","0.0700","480"
"1150401","00946","群益科技高息成長","4784214","48373363","10.12","10.15","10.08","10.11","0.1900","957"
"1150401","00947","台新臺灣IC設計","3957636","91426276","23.05","23.20","22.92","23.11","1.1400","1339"
"1150401","00949","復華日本龍頭","1019873","19836061","19.40","19.54","19.35","19.54","0.6200","428"
"1150401","00951","台新日本半導體","2022814","26428344","13.09","13.18","12.96","13.17","0.6000","656"
"1150401","00952","凱基台灣AI50","1907743","24506012","12.79","12.90","12.76","12.83","0.5100","417"
"1150401","00953B","群益優選非投等債","32830894","317956275","9.67","9.70","9.67","9.69","0.0200","4893"
"1150401","00954","中信日本半導體","1758479","24560448","14.05","14.06","13.85","14.04","0.6400","604"
"1150401","00956","中信日經高股息","408190","5092086","12.40","12.54","12.38","12.53","0.3300","216"
"1150401","00960","野村全球航運龍頭","463004","8111776","17.44","17.56","17.44","17.55","0.1100","363"
"1150401","00961","FT臺灣永續高息","1590662","15796620","9.96","9.96","9.91","9.93","0.1600","519"
"1150401","00962","台新AI優息動能","569383","6105947","10.66","10.74","10.66","10.71","0.3300","208"
"1150401","00963","中信全球高股息","1338351","16660690","12.49","12.49","12.43","12.46","0.0500","241"
"1150401","00964","中信亞太高股息","2271510","30430665","13.38","13.45","13.37","13.43","0.3100","349"
"1150401","00965","元大航太防衛科技","4039235","97818544","24.00","24.31","23.97","24.31","0.9400","1599"
"1150401","00971","野村美國研發龍頭","300511","4413127","14.71","14.72","14.65","14.72","0.4100","263"
"1150401","00972","野村日本動能高息","220244","4223489","19.10","19.22","19.08","19.22","0.3500","62"
"1150401","009800","中信NASDAQ","1646959","17438092","10.58","10.61","10.56","10.61","0.2800","627"
"1150401","009801","中信美國創新科技","904654","9221304","10.17","10.22","10.17","10.22","0.3300","357"
"1150401","009802","富邦旗艦50","4355954","54152410","12.39","12.52","12.36","12.41","0.4000","596"
"1150401","009803","保德信市值動能50","1850232","28478844","15.29","15.48","15.29","15.46","0.7400","488"
"1150401","009804","聯邦台精彩50","591263","9835011","16.47","16.71","16.47","16.67","0.6400","294"
"1150401","009805","新光美國電力基建","4494964","66797270","14.85","14.90","14.83","14.88","0.3300","1729"
"1150401","009808","華南永昌優選50","1130225","24818843","21.96","22.04","21.80","22.02","0.8900","97"
"1150401","009809","富邦淨零ESG50","460642","5665272","12.20","12.32","12.20","12.30","0.4400","97"
"1150401","00980A","主動野村臺灣優選","11049925","193133329","17.34","17.59","17.31","17.57","0.8800","2882"
"1150401","009810","保德信全球藍籌","248384","4463616","17.98","17.98","17.91","17.98","0.3300","40"
"1150401","009811","統一美國50","3693368","40680178","10.98","11.04","10.98","11.02","0.2800","788"
"1150401","009812","野村日本東證","1178807","13546096","11.50","11.54","11.39","11.53","0.3600","313"
"1150401","009813","貝萊德標普卓越50","5908880","58543706","9.90","9.93","9.89","9.91","0.2200","963"
"1150401","009816","凱基台灣TOP50","157221352","1667918274","10.56","10.68","10.53","10.66","0.4400","26391"
"1150401","009817","國泰日本不動產","4418743","41422071","9.31","9.40","9.31","9.37","0.1000","338"
"1150401","009818","華南永昌NASDAQxT","662815","9697953","14.26","14.70","14.26","14.65","0.4800","161"
"1150401","00981A","主動統一台股增長","252173694","5169055196","20.40","20.67","20.26","20.66","1.1800","48899"
"1150401","00981T","平衡凱基雙核收息","2794322","30788545","11.00","11.04","11.00","11.03","0.1600","231"
"1150401","00982A","主動群益台灣強棒","38951746","639523066","16.37","16.50","16.26","16.44","0.7500","7642"
"1150401","00982D","主動富邦動態入息","1757208","17685309","10.05","10.07","10.05","10.07","0.0200","180"
"1150401","00982T","平衡兆豐台美動能","1248729","13641387","10.73","10.94","10.73","10.93","0.3300","69"
"1150401","00983A","主動中信ARK創新","2112730","21925905","10.35","10.41","10.35","10.40","0.4800","686"
"1150401","00983D","主動富邦複合收益","1788426","18278839","10.25","10.25","10.20","10.23","0.0200","241"
"1150401","00984A","主動安聯台灣高息","4690265","58397262","12.36","12.51","12.36","12.49","0.4000","1152"
"1150401","00984D","主動聯博全球非投","2018703","20061635","9.94","9.96","9.92","9.95","0.0500","146"
"1150401","00985A","主動野村台灣50","7230251","116918016","16.10","16.22","16.09","16.20","0.6200","1766"
"1150401","00985B","群益ESG投等債0-5","13362378","138184572","10.35","10.36","10.33","10.35","-0.0100","1488"
"1150401","00986A","主動台新龍頭成長","434406","5004143","11.48","11.56","11.48","11.56","0.3800","209"
"1150401","00987A","主動台新優勢成長","6525284","80366929","12.15","12.40","12.12","12.40","0.8900","1511"
"1150401","00988A","主動統一全球創新","23390278","289721302","12.37","12.46","12.31","12.44","0.5900","5048"
"1150401","00989A","主動摩根美國科技","1109574","15101372","13.59","13.65","13.58","13.65","0.4800","286"
"1150401","00990A","主動元大AI新經濟","22836695","268026777","11.68","11.84","11.66","11.81","0.5100","3935"
"1150401","00991A","主動復華未來50","88551844","1103224371","12.36","12.60","12.31","12.54","0.7900","15474"
"1150401","00992A","主動群益科技創新","73558809","965902742","13.14","13.23","13.01","13.22","0.7300","11418"
"1150401","00993A","主動安聯台灣","28544700","298369846","10.42","10.49","10.38","10.45","0.4000","2944"
"1150401","00994A","主動第一金台股優","4592574","56924190","12.30","12.47","12.27","12.43","0.6800","961"
"1150401","00995A","主動中信台灣卓越","10493974","125160333","11.82","12.00","11.81","11.96","0.6700","1717"
"1150401","00996A","主動兆豐台灣豐收","18820929","186824241","9.98","9.99","9.87","9.91","0.3600","3406"
"1150401","01001T","土銀富邦R1","55000","658350","11.97","11.97","11.97","11.97","0.0100","4"
"1150401","01002T","土銀國泰R1","2000","28400","14.20","14.20","14.20","14.20","0.0000","2"
"1150401","01004T","土銀富邦R2","3000","32670","10.89","10.89","10.89","10.89","0.0000","3"
"1150401","01007T","兆豐國泰R2","2001","26554","13.27","13.27","13.27","13.27","0.0000","3"
"1150401","01009T","王道圓滿R1","159000","912390","5.75","5.77","5.73","5.77","0.0000","14"
"1150401","01010T","京城樂富R1","14000","139900","9.99","10.00","9.99","10.00","0.0000","7"
"1150401","020000","富邦特選蘋果N","4000","80320","20.08","20.08","20.08","20.08","0.0000","1"
"1150401","020011","統一微波高息20N","","","","","","","0.0000",""
"1150401","020012","富邦行動通訊N","9000","159400","17.71","17.72","17.71","17.72","0.0000","2"
"1150401","02001L","富邦蘋果正二N","56000","3557800","63.00","64.50","62.50","64.15","6.2000","32"
"1150401","02001R","富邦蘋果反一N","216000","155370","0.73","0.73","0.71","0.72","-0.0300","4"
"1150401","020020","元大台股領航N","7000","121390","17.28","17.36","17.28","17.33","0.5500","5"
"1150401","020028","元大特選電動車N","5000","74100","14.80","14.84","14.80","14.83","0.8000","5"
"1150401","020029","元大ESG高股息N","19000","188620","9.98","9.98","9.90","9.94","0.1700","4"
"1150401","020030","統一智慧電動車N","15000","170820","11.33","11.45","11.33","11.41","0.3600","7"
"1150401","020031","統一IC設計臺灣N","2000","13410","6.73","6.73","6.68","6.68","0.0800","2"
"1150401","020032","元大綠能N","10000","87800","8.78","8.78","8.78","8.78","0.0000","3"
"1150401","020034","元大IC設計N","9000","79380","8.82","8.82","8.82","8.82","0.0000","3"
"1150401","020036","元大金融配息N","","","","","","","0.0000",""
"1150401","020037","元大金融高股息N","","","","","","","0.0000",""
"1150401","020038","元大ESG配息N","4000","30670","7.68","7.68","7.65","7.65","0.1000","3"
"1150401","020039","元大加權N","54000","564720","10.43","10.52","10.40","10.50","0.4200","17"
"1150401","1101","台泥","31342735","736560028","23.45","23.75","23.30","23.70","0.7000","9312"
"1150401","1101B","台泥乙特","59086","2691423","45.55","45.75","45.50","45.70","0.0000","17"
"1150401","1102","亞泥","9666304","338620148","34.90","35.35","34.55","35.30","0.6000","4341"
"1150401","1103","嘉泥","566512","7812862","13.60","13.95","13.60","13.85","0.3500","312"
"1150401","1104","環泥","186429","5515666","29.80","29.80","29.45","29.60","0.2500","227"
"1150401","1108","幸福","206249","3053013","14.75","14.90","14.75","14.80","0.1000","138"
"1150401","1109","信大","192569","2955575","15.35","15.45","15.15","15.25","0.0500","115"
"1150401","1110","東泥","424540","6424501","15.25","15.35","14.95","14.95","-0.3500","229"
"1150401","1201","味全","252307","3407492","13.50","13.55","13.45","13.50","0.0500","262"
"1150401","1203","味王","67753","2685695","39.50","39.90","39.40","39.40","-0.1000","142"
"1150401","1210","大成","1832866","99585182","54.70","54.70","53.80","54.60","0.3000","1708"
"1150401","1213","大飲","68000","622410","9.80","9.85","9.00","9.59","-0.0200","47"
"1150401","1215","卜蜂","1304809","177824882","136.50","139.00","133.50","138.50","3.5000","1500"
"1150401","1216","統一","9479421","681332078","71.80","72.20","71.20","71.90","0.9000","4280"
"1150401","1217","愛之味","261115","2686338","10.35","10.35","10.25","10.25","-0.0500","399"
"1150401","1218","泰山","816580","15857300","19.35","19.50","19.30","19.50","0.2000","561"
"1150401","1219","福壽","421332","5879864","14.10","14.10","13.85","13.95","0.0000","299"
"1150401","1220","台榮","71507","902332","12.60","12.75","12.50","12.60","0.0500","273"
"1150401","1225","福懋油","159612","5075420","31.30","32.40","31.30","31.65","0.3500","204"
"1150401","1227","佳格","1469915","45421202","30.95","31.10","30.65","31.05","0.3000","907"
"1150401","1229","聯華","1718305","77189698","44.70","45.40","44.65","44.85","-0.2000","2455"
"1150401","1231","聯華食","313506","29121826","93.20","93.40","92.00","93.10","0.8000","677"
"1150401","1232","大統益","68312","10243955","149.50","150.50","149.00","149.50","0.5000","107"
"1150401","1233","天仁","20037","579541","28.65","29.20","28.50","28.50","-0.1500","31"
"1150401","1234","黑松","93699","3375916","36.10","36.15","35.85","36.05","0.2500","110"
"1150401","1235","興泰","20502","798901","39.05","40.90","37.60","37.65","-0.7500","41"
"1150401","1236","宏亞","35174","914568","26.25","26.25","25.60","26.10","0.0000","66"
"1150401","1256","鮮活果汁-KY","68824","10125484","146.00","148.00","146.00","147.00","4.0000","92"
"1150401","1301","台塑","21906880","1023554155","46.50","47.20","46.20","46.65","0.7500","9396"
"1150401","1303","南亞","105710042","8295302606","76.20","80.70","75.80","78.70","4.8000","56819"
"1150401","1304","台聚","59234326","1017998259","17.00","17.75","16.50","17.25","-1.0000","19663"
"1150401","1305","華夏","24848807","415264915","16.50","17.20","16.15","16.90","-0.4500","9211"
"1150401","1307","三芳","1213279","39446892","32.90","32.90","32.30","32.50","0.1500","681"
"1150401","1308","亞聚","22854998","407496588","17.65","18.50","17.15","17.90","-0.6000","9544"
"1150401","1309","台達化","54457066","1249261524","22.00","24.10","21.00","23.60","0.5500","22569"
"1150401","1310","台苯","9664658","104749719","10.60","11.10","10.60","10.90","-0.1500","3296"
"1150401","1312","國喬","15466010","204200607","13.05","13.55","12.85","13.30","-0.0500","4704"
"1150401","1312A","國喬特","2000","45700","22.85","22.85","22.85","22.85","0.0500","1"
"1150401","1313","聯成","8574676","107963272","12.55","12.75","12.40","12.55","-0.0500","2771"
"1150401","1314","中石化","26817511","219640280","8.13","8.28","8.07","8.24","0.1100","6820"
"1150401","1315","達新","14976","949511","63.20","63.70","63.20","63.20","0.0000","68"
"1150401","1316","上曜","1171047","14269955","12.20","12.30","12.05","12.20","0.2000","647"
"1150401","1319","東陽","992088","81347099","81.70","82.40","81.20","82.00","1.4000","885"
"1150401","1321","大洋","97100","3271385","33.60","33.85","33.50","33.60","0.2500","78"
"1150401","1323","永裕","1412510","29842935","20.80","22.30","20.80","21.20","-1.9000","1178"
"1150401","1324","地球","1380740","15839951","11.75","11.75","11.20","11.35","-0.6000","778"
"1150401","1325","恆大","309448","8580339","27.65","27.90","27.40","27.85","0.6000","268"
